"x","y","z","chr","coord","randX","randY","randZ"
7.005,-16.381,15.509,"chr f",7000000,0.7477307278377125,-1.6376217387182095,15.054415051029125
6.968,-16.088,15.746,"chr f",7100000,-5.748639338295259,-2.5743187844941815,-12.140671696209475
6.192,-16.559,15.708,"chr f",7200000,8.089572057474022,-18.383381312728687,-6.859178766670496
5.953,-16.916,16.687,"chr f",7300000,4.749093825006096,2.1674340128126346,-5.6923548540621915
5.63,-16.923,16.124,"chr f",7400000,16.336474321556558,7.00412543863974,5.621234649787802
6.419,-16.208,16.912,"chr f",7500000,10.868074304011934,-2.013429974501392,-1.2364593894390978
6.634,-16.686,17.032,"chr f",7600000,-13.613817428582507,-6.053805909097228,-14.473908716658137
5.888,-16.863,16.23,"chr f",7700000,-6.579929282924116,-6.424458799198263,10.433178903478897
6.157,-17.972,16.768,"chr f",7800000,15.963244142180784,5.972945449319106,-13.136088384097771
6.132,-18.649,17.864,"chr f",7900000,10.121918362852767,7.436341226680717,5.519742372820936
6.1,-18.303,17.753,"chr f",8000000,-9.26127567738435,-2.3961238652177315,-3.9926924330285694
7.079,-17.937,16.758,"chr f",8100000,17.779280241779446,19.80952088272865,-2.220191035329698
7.76,-16.727,16.606,"chr f",8200000,-2.8405978962665372,-6.932869715164571,17.729449847267567
8.633,-16.504,15.963,"chr f",8300000,-5.723494555161878,-7.2058755603422,-10.664211591303147
8.717,-16.316,14.953,"chr f",8400000,8.461250319231603,-18.45568886943253,15.795478971999657
8.376,-15.397,14.593,"chr f",8500000,-2.845685486466426,-14.242245059777874,-2.7814640229803835
8.853,-15.179,13.946,"chr f",8600000,9.423498465457683,12.744228379198205,-7.228027392257385
8.595,-14.302,13.918,"chr f",8700000,14.679223627586723,-9.129082809075367,1.301504301064984
8.482,-13.22,13.775,"chr f",8800000,-10.143819024170524,-6.4105077335319915,6.541285183126124
9.093,-13.456,14.302,"chr f",8900000,11.929826837224802,-7.156413758545108,2.746082664981607
8.772,-12.871,14.121,"chr f",9000000,17.369964258572573,-0.39366999350325926,-11.800226770722952
9.437,-11.965,14.047,"chr f",9100000,-13.272856324675729,-11.236082564455474,18.711455046252105
9.31,-11.332,14.223,"chr f",9200000,-11.491236634183885,-14.571675705616007,1.5085826582768327
8.911,-10.651,14.679,"chr f",9300000,-5.603390514391116,7.173760214752541,3.681274739589746
8.62,-10.72,15.13,"chr f",9400000,-3.2623738165836045,3.8095921604308494,-16.062209779367432
8.979,-10.492,15.7,"chr f",9500000,12.629252652354857,13.439377720518841,-16.190313537493893
8.259,-9.783,16.305,"chr f",9600000,11.89577182096031,19.96628451409171,-5.3178524281129835
