"x","y","z","chr","coord","densityVals"
-13.177,-8.109,14.019,"chr b",121600000,0.4117647058823529
-13.495,-8.703,14.772,"chr b",121700000,0.5
-13.511,-8.806,14.463,"chr b",121800000,0.5
-14.232,-8.525,15.475,"chr b",121900000,0.5
-14.416,-9.703,15.743,"chr b",122000000,0.47058823529411764
-14.625,-10.185,16.239,"chr b",122100000,0.5
-14.283,-11.172,16.46,"chr b",122200000,0.4117647058823529
-13.817,-10.085,16.781,"chr b",122300000,0.38235294117647056
-14.442,-10.359,17.757,"chr b",122400000,0.6470588235294118
-15.348,-10.598,18.068,"chr b",122500000,0.5588235294117647
-15.887,-10.533,19.099,"chr b",122600000,0.6176470588235294
-16.018,-9.697,18.636,"chr b",122700000,0.5882352941176471
-16.267,-8.773,18.71,"chr b",122800000,0.5588235294117647
-17.014,-8.815,20.312,"chr b",122900000,0.5588235294117647
-16.984,-8.388,20.453,"chr b",123000000,0.5882352941176471
-17.204,-9.391,19.931,"chr b",123100000,0.4411764705882353
-16.242,-10.081,19.546,"chr b",123200000,0.5882352941176471
-14.429,-10.144,19.468,"chr b",123300000,0.5882352941176471
-13.503,-10.016,19.131,"chr b",123400000,0.3235294117647059
-14.351,-9.682,19.613,"chr b",123500000,0.5882352941176471
-14.924,-8.88,20.026,"chr b",123600000,0.6176470588235294
-15.51,-7.629,20.119,"chr b",123700000,0.5588235294117647
-15.892,-7.254,20.457,"chr b",123800000,0.6764705882352942
-16.075,-6.667,21.108,"chr b",123900000,0.5294117647058824
-16.825,-7.561,21.662,"chr b",124000000,0.38235294117647056
-17.22,-8.407,21.834,"chr b",124100000,0.23529411764705882
-16.523,-7.668,22.223,"chr b",124200000,0.38235294117647056
-15.325,-8.39,21.121,"chr b",124300000,0.6470588235294118
-14.8,-7.966,19.961,"chr b",124400000,0.5882352941176471
-13.727,-7.878,19.621,"chr b",124500000,0.5294117647058824
-13.282,-8.759,20.401,"chr b",124600000,0.47058823529411764
-13.536,-9.836,21.032,"chr b",124700000,0.35294117647058826
-14.511,-10.455,21.225,"chr b",124800000,0.2647058823529412
-15.23,-10.047,20.906,"chr b",124900000,0.4117647058823529
-16.393,-10.069,21.216,"chr b",125000000,0.38235294117647056
-15.823,-9.991,20.468,"chr b",125100000,0.5588235294117647
-15.511,-8.926,21.417,"chr b",125200000,0.5
-15.11,-8.749,21.77,"chr b",125300000,0.4117647058823529
-15.205,-8.698,20.391,"chr b",125400000,0.5882352941176471
-15.534,-8.578,19.208,"chr b",125500000,0.7058823529411765
-16.827,-8.472,18.9,"chr b",125600000,0.5
-16.468,-9.005,18,"chr b",125700000,0.4117647058823529
-15.705,-9.284,16.918,"chr b",125800000,0.5
-15.471,-8.746,16.848,"chr b",125900000,0.47058823529411764
-14.439,-8.503,17.203,"chr b",126000000,0.4117647058823529
-15.13,-9.381,17.738,"chr b",126100000,0.5
-14.358,-8.828,18.388,"chr b",126200000,0.5
-14.96,-8.697,18.276,"chr b",126300000,0.5882352941176471
-13.539,-8.879,18.054,"chr b",126400000,0.3235294117647059
-13.016,-9.523,17.541,"chr b",126500000,0.3235294117647059
-12.182,-10.588,17.298,"chr b",126600000,0.38235294117647056
-11.642,-10.487,16.869,"chr b",126700000,0.4117647058823529
-11.848,-9.959,18.021,"chr b",126800000,0.35294117647058826
-11.144,-10.053,18.665,"chr b",126900000,0.4117647058823529
-10.354,-9.153,18.226,"chr b",127000000,0.2647058823529412
-10.481,-9.676,17.058,"chr b",127100000,0.38235294117647056
-10.31,-10.342,16.195,"chr b",127200000,0.35294117647058826
-10.619,-9.747,15.561,"chr b",127300000,0.47058823529411764
-11.397,-9.257,16.206,"chr b",127400000,0.4411764705882353
-12.514,-9.696,15.849,"chr b",127500000,0.47058823529411764
-13.125,-10.503,15.224,"chr b",127600000,0.29411764705882354
-12.888,-9.917,14.996,"chr b",127700000,0.3235294117647059
-11.984,-9.795,14.171,"chr b",127800000,0.3235294117647059
-11.959,-8.542,14.481,"chr b",127900000,0.5
-11.676,-8.821,15.037,"chr b",128000000,0.5588235294117647
-11.219,-7.856,14.564,"chr b",128100000,0.47058823529411764
-11.412,-7.27,14.264,"chr b",128200000,0.47058823529411764
-11.384,-7.907,15.5,"chr b",128300000,0.5294117647058824
-12.471,-8.135,15.799,"chr b",128400000,0.47058823529411764
-12.55,-7.64,15.996,"chr b",128500000,0.47058823529411764
-12.752,-6.719,16.335,"chr b",128600000,0.4117647058823529
-12.011,-6.528,16.569,"chr b",128700000,0.3235294117647059
-11.696,-6.153,15.772,"chr b",128800000,0.5294117647058824
-12.087,-5.621,16.007,"chr b",128900000,0.4411764705882353
-12.116,-5.134,16.346,"chr b",129000000,0.47058823529411764
-12.982,-4.362,15.47,"chr b",129100000,0.4411764705882353
-13.415,-4.647,14.561,"chr b",129200000,0.35294117647058826
-12.569,-5.11,14.331,"chr b",129300000,0.35294117647058826
-11.605,-5.126,14.634,"chr b",129400000,0.47058823529411764
-11.471,-4.217,14.471,"chr b",129500000,0.35294117647058826
-11.832,-3.553,14.334,"chr b",129600000,0.35294117647058826
-12.444,-2.642,13.882,"chr b",129700000,0.20588235294117646
-12.42,-1.627,13.271,"chr b",129800000,0.29411764705882354
-12.604,-1.465,12.26,"chr b",129900000,0.20588235294117646
-13.536,-1.22,12.478,"chr b",130000000,0.20588235294117646
-14.2,-0.26,12.42,"chr b",130100000,0.17647058823529413
-14.891,0.042,13.344,"chr b",130200000,0.29411764705882354
-14.336,0.927,13.632,"chr b",130300000,0.3235294117647059
-13.523,1.561,13.223,"chr b",130400000,0.38235294117647056
-13.309,0.487,12.786,"chr b",130500000,0.2647058823529412
-13.322,-0.441,13.631,"chr b",130600000,0.4117647058823529
-13.827,-0.908,14.566,"chr b",130700000,0.29411764705882354
-13.379,-0.279,15.301,"chr b",130800000,0.3235294117647059
-13.915,0.814,14.895,"chr b",130900000,0.4411764705882353
-14.632,-0.065,14.843,"chr b",131000000,0.38235294117647056
-15.379,-0.543,15.55,"chr b",131100000,0.29411764705882354
-15.46,-1.667,15.229,"chr b",131200000,0.29411764705882354
-14.343,-1.876,15.041,"chr b",131300000,0.35294117647058826
-14.607,-2.022,16.141,"chr b",131400000,0.4117647058823529
-15.164,-0.842,16.475,"chr b",131500000,0.47058823529411764
-14.415,-0.982,16.647,"chr b",131600000,0.4411764705882353
-15.402,-1.17,16.931,"chr b",131700000,0.38235294117647056
-14.82,-2.062,17.779,"chr b",131800000,0.4117647058823529
-15.022,-2.47,17.597,"chr b",131900000,0.3235294117647059
-16.191,-2.101,17.407,"chr b",132000000,0.23529411764705882
-16.648,-1.383,17.916,"chr b",132100000,0.5294117647058824
-16.304,-1.803,18.805,"chr b",132200000,0.5
-16.176,-0.928,20.354,"chr b",132300000,0.5882352941176471
-16.396,-1.432,20.719,"chr b",132400000,0.5882352941176471
-15.501,-1.656,19.506,"chr b",132500000,0.4411764705882353
-14.441,-2.331,18.997,"chr b",132600000,0.29411764705882354
-14.893,-1.926,19.903,"chr b",132700000,0.47058823529411764
-14.658,-1.797,20.503,"chr b",132800000,0.6176470588235294
-15.684,-2.042,21.165,"chr b",132900000,0.5
-15.87,-2.38,22.298,"chr b",133000000,0.4411764705882353
-15.508,-3.109,21.399,"chr b",133100000,0.4411764705882353
-15.867,-2.824,20.819,"chr b",133200000,0.4411764705882353
-15.23,-1.201,21.277,"chr b",133300000,0.6176470588235294
-14.934,-1.299,21.747,"chr b",133400000,0.6470588235294118
-14.817,-0.242,21.017,"chr b",133500000,0.5294117647058824
-13.833,-0.033,20.423,"chr b",133600000,0.5294117647058824
-13.518,-0.234,21.453,"chr b",133700000,0.5588235294117647
-13.915,0.2,22.365,"chr b",133800000,0.38235294117647056
-14.899,0.056,22.706,"chr b",133900000,0.29411764705882354
-14.852,-0.61,21.939,"chr b",134000000,0.47058823529411764
-14.74,0.298,21.388,"chr b",134100000,0.5294117647058824
-14.128,0.972,20.484,"chr b",134200000,0.5588235294117647
-14.127,1.443,20.262,"chr b",134300000,0.5294117647058824
-14.164,1.789,21.233,"chr b",134400000,0.2647058823529412
-15.286,1.755,21.746,"chr b",134500000,0.23529411764705882
-15.88,0.716,21.233,"chr b",134600000,0.38235294117647056
-16.023,1.004,20.265,"chr b",134700000,0.4411764705882353
-15.507,0.43,19.664,"chr b",134800000,0.47058823529411764
-15.737,1.32,19.135,"chr b",134900000,0.35294117647058826
-15.807,2.092,18.704,"chr b",135000000,0.29411764705882354
-15.331,1.745,17.865,"chr b",135100000,0.4411764705882353
-15.144,0.63,17.607,"chr b",135200000,0.4117647058823529
-14.579,-0.377,17.891,"chr b",135300000,0.4117647058823529
-12.967,-0.427,17.47,"chr b",135400000,0.4117647058823529
-12.713,-1.033,17.714,"chr b",135500000,0.38235294117647056
-12.871,-1.104,18.33,"chr b",135600000,0.47058823529411764
-13.696,-1.045,18.924,"chr b",135700000,0.4411764705882353
-14.028,-0.453,19.177,"chr b",135800000,0.4117647058823529
-14.048,0.403,18.61,"chr b",135900000,0.5
-13.876,1.43,18.839,"chr b",136000000,0.35294117647058826
-13.005,1.727,18.606,"chr b",136100000,0.4411764705882353
-13.726,2.133,18.845,"chr b",136200000,0.38235294117647056
-14.14,2.683,19.555,"chr b",136300000,0.35294117647058826
-13.43,3.482,19.121,"chr b",136400000,0.3235294117647059
-12.547,2.986,19.237,"chr b",136500000,0.38235294117647056
-12.233,2.856,20.22,"chr b",136600000,0.20588235294117646
-12.414,1.887,20.22,"chr b",136700000,0.4411764705882353
-12.491,0.886,19.616,"chr b",136800000,0.5882352941176471
-12.455,0.012,19.83,"chr b",136900000,0.5
-11.508,-0.732,20.204,"chr b",137000000,0.4117647058823529
-11.607,-1.86,21.394,"chr b",137100000,0.5588235294117647
-11.702,-1.882,21.833,"chr b",137200000,0.5294117647058824
-11.914,-1.177,21.94,"chr b",137300000,0.5882352941176471
-12.876,-0.828,22.622,"chr b",137400000,0.38235294117647056
-13.439,-1.598,22.501,"chr b",137500000,0.4117647058823529
-13.329,-1.633,21.482,"chr b",137600000,0.5294117647058824
-13.341,-1.007,21.097,"chr b",137700000,0.5882352941176471
-12.896,0.345,21.287,"chr b",137800000,0.5294117647058824
-12.434,1.16,21.23,"chr b",137900000,0.4411764705882353
-11.939,0.729,21.992,"chr b",138000000,0.3235294117647059
-11.299,-0.209,21.684,"chr b",138100000,0.47058823529411764
-11.288,-0.295,20.558,"chr b",138200000,0.5
-10.845,0.993,20.379,"chr b",138300000,0.47058823529411764
-10.707,1.085,20.544,"chr b",138400000,0.4117647058823529
-10.586,-0.216,21.051,"chr b",138500000,0.47058823529411764
-10.005,-1.098,21.84,"chr b",138600000,0.5882352941176471
-10.219,-1.311,22.984,"chr b",138700000,0.5
-10.225,-1.476,24.313,"chr b",138800000,0.29411764705882354
-9.494,-2.11,24.468,"chr b",138900000,0.23529411764705882
-9.044,-1.845,23.598,"chr b",139000000,0.38235294117647056
-8.405,-1.168,22.699,"chr b",139100000,0.5294117647058824
-8.073,-1.35,23.662,"chr b",139200000,0.35294117647058826
-9.04,-1.839,23.312,"chr b",139300000,0.5294117647058824
-10.251,-2.125,22.766,"chr b",139400000,0.47058823529411764
-10.359,-3.057,22.58,"chr b",139500000,0.4117647058823529
-10.127,-3.256,22.917,"chr b",139600000,0.38235294117647056
-9.705,-4.096,22.385,"chr b",139700000,0.47058823529411764
-8.811,-4.477,22.078,"chr b",139800000,0.38235294117647056
-9.086,-4.405,21.03,"chr b",139900000,0.35294117647058826
-9.341,-4.426,20.49,"chr b",140000000,0.4411764705882353
-9.709,-5.257,21.186,"chr b",140100000,0.3235294117647059
-9.765,-6.185,21.658,"chr b",140200000,0.3235294117647059
-9.956,-5.962,22.847,"chr b",140300000,0.35294117647058826
-10.646,-5.989,23.746,"chr b",140400000,0.17647058823529413
-11.464,-6.53,24.299,"chr b",140500000,0.14705882352941177
-11.791,-7.545,24.074,"chr b",140600000,0.29411764705882354
-10.703,-8.341,24.061,"chr b",140700000,0.2647058823529412
-10.585,-9.374,23.62,"chr b",140800000,0.14705882352941177
-9.961,-8.875,22.83,"chr b",140900000,0.4411764705882353
-9.943,-7.891,23.507,"chr b",141000000,0.3235294117647059
-10.54,-7.113,22.996,"chr b",141100000,0.47058823529411764
-10.995,-8.015,22.399,"chr b",141200000,0.47058823529411764
-11.276,-8.17,22.113,"chr b",141300000,0.4411764705882353
-11.283,-7.147,21.963,"chr b",141400000,0.4117647058823529
-10.886,-6.547,21.156,"chr b",141500000,0.4411764705882353
-11.379,-6.141,20.37,"chr b",141600000,0.3235294117647059
-12.314,-6.173,20.979,"chr b",141700000,0.4117647058823529
-12.6,-5.788,21.884,"chr b",141800000,0.4411764705882353
-13.769,-5.388,22.059,"chr b",141900000,0.5294117647058824
-13.636,-5.699,22.804,"chr b",142000000,0.35294117647058826
-13.593,-6.739,23.389,"chr b",142100000,0.23529411764705882
-13.013,-6.821,22.923,"chr b",142200000,0.29411764705882354
-12.35,-6.951,22.373,"chr b",142300000,0.5294117647058824
-12.918,-7.991,22.774,"chr b",142400000,0.35294117647058826
-13.038,-8.629,21.743,"chr b",142500000,0.29411764705882354
-12.278,-9.61,22.133,"chr b",142600000,0.20588235294117646
-11.386,-10.109,21.539,"chr b",142700000,0.20588235294117646
-11.671,-9.829,20.501,"chr b",142800000,0.38235294117647056
-11.576,-8.995,19.881,"chr b",142900000,0.20588235294117646
-11.726,-8.077,20.288,"chr b",143000000,0.29411764705882354
-12.382,-7.492,20.672,"chr b",143100000,0.5
-13.56,-7.868,21.18,"chr b",143200000,0.5
-13.864,-7.253,21.435,"chr b",143300000,0.6764705882352942
-14.46,-7.056,22.357,"chr b",143400000,0.4117647058823529
-15.133,-6.783,21.398,"chr b",143500000,0.5
-14.972,-6.749,22.142,"chr b",143600000,0.47058823529411764
-14.727,-6.089,21.281,"chr b",143700000,0.5588235294117647
-14.614,-6.461,19.891,"chr b",143800000,0.5294117647058824
-14.063,-7.002,20.587,"chr b",143900000,0.5882352941176471
-13.458,-6.01,21.145,"chr b",144000000,0.5882352941176471
-13.386,-6.372,19.98,"chr b",144100000,0.47058823529411764
-13.68,-6.067,18.875,"chr b",144200000,0.38235294117647056
-12.867,-6.73,18.35,"chr b",144300000,0.23529411764705882
-12.727,-5.807,18.766,"chr b",144400000,0.29411764705882354
-13.171,-4.941,18.605,"chr b",144500000,0.4117647058823529
-13.756,-3.978,19.124,"chr b",144600000,0.29411764705882354
-13.637,-4.673,19.913,"chr b",144700000,0.47058823529411764
-13.462,-5.128,20.401,"chr b",144800000,0.5882352941176471
-14.257,-4.401,20.487,"chr b",144900000,0.5294117647058824
-14.509,-3.683,20.745,"chr b",145000000,0.5
-14.29,-2.874,21.348,"chr b",145100000,0.5882352941176471
-13.795,-3.907,22.059,"chr b",145200000,0.47058823529411764
-14.761,-4.208,22.634,"chr b",145300000,0.38235294117647056
-15.062,-3.647,22.867,"chr b",145400000,0.3235294117647059
-14.236,-3.137,21.983,"chr b",145500000,0.47058823529411764
-13.208,-2.633,20.696,"chr b",145600000,0.5
-12.317,-1.67,20.163,"chr b",145700000,0.5294117647058824
-12.19,-2.035,19.824,"chr b",145800000,0.3235294117647059
-11.612,-2.803,18.825,"chr b",145900000,0.4117647058823529
-11.512,-2.629,17.86,"chr b",146000000,0.35294117647058826
-11.123,-3.748,17.832,"chr b",146100000,0.3235294117647059
-11.361,-4.551,18.097,"chr b",146200000,0.4117647058823529
-12.406,-4.073,18.606,"chr b",146300000,0.4411764705882353
-11.942,-4.3,19.87,"chr b",146400000,0.47058823529411764
-11.284,-4.429,19.807,"chr b",146500000,0.35294117647058826
-11.924,-3.473,20.312,"chr b",146600000,0.4411764705882353
-12.46,-4.354,20.812,"chr b",146700000,0.5588235294117647
-12.66,-4.01,21.448,"chr b",146800000,0.5588235294117647
-12.671,-3.275,20.71,"chr b",146900000,0.5588235294117647
-11.392,-3.069,20.378,"chr b",147000000,0.5
-10.793,-3.489,21.169,"chr b",147100000,0.6470588235294118
-10.798,-4.693,21.541,"chr b",147200000,0.47058823529411764
-10.974,-4.866,22.162,"chr b",147300000,0.4117647058823529
-12.204,-4.34,22.286,"chr b",147400000,0.35294117647058826
-11.876,-3.711,22.205,"chr b",147500000,0.4411764705882353
-12.036,-2.653,22.781,"chr b",147600000,0.29411764705882354
-11.886,-1.881,23.694,"chr b",147700000,0.29411764705882354
-11.26,-0.76,23.753,"chr b",147800000,0.23529411764705882
-10.137,-0.231,23.246,"chr b",147900000,0.3235294117647059
-9.372,0.074,23.412,"chr b",148000000,0.29411764705882354
-8.244,0.726,23.458,"chr b",148100000,0.23529411764705882
-7.339,0.297,23.292,"chr b",148200000,0.29411764705882354
-7.713,0.51,22.088,"chr b",148300000,0.5294117647058824
-7.906,1.55,22.582,"chr b",148400000,0.3235294117647059
-7.396,1.838,22.475,"chr b",148500000,0.29411764705882354
-7.511,1.707,21.112,"chr b",148600000,0.4411764705882353
-7.952,0.998,20.478,"chr b",148700000,0.5294117647058824
-8.445,1.614,21.16,"chr b",148800000,0.47058823529411764
-9.023,2.226,21.916,"chr b",148900000,0.23529411764705882
-8.975,1.735,20.976,"chr b",149000000,0.4117647058823529
-9.101,2.351,20.124,"chr b",149100000,0.38235294117647056
-8.229,2.039,19.271,"chr b",149200000,0.47058823529411764
-7.216,2.124,19.492,"chr b",149300000,0.4411764705882353
-8.351,2.36,18.969,"chr b",149400000,0.5294117647058824
-8.223,3.107,18.222,"chr b",149500000,0.4411764705882353
-8.08,2.781,17.377,"chr b",149600000,0.35294117647058826
-7.062,2.516,17.863,"chr b",149700000,0.38235294117647056
-5.969,2.54,18.139,"chr b",149800000,0.17647058823529413
-5.588,1.865,19.029,"chr b",149900000,0.29411764705882354
-6.564,1.64,18.761,"chr b",150000000,0.35294117647058826
-7.489,1.082,18.694,"chr b",150100000,0.5
-8.282,0.832,19.396,"chr b",150200000,0.5294117647058824
-9.153,0.715,19.538,"chr b",150300000,0.6176470588235294
-9.886,0.392,19.353,"chr b",150400000,0.5588235294117647
-9.72,0.535,18.326,"chr b",150500000,0.5588235294117647
-8.944,1.296,18.191,"chr b",150600000,0.47058823529411764
-8.32,0.564,18.555,"chr b",150700000,0.4411764705882353
-8.689,1.108,17.522,"chr b",150800000,0.5
-9.523,1.472,17.461,"chr b",150900000,0.47058823529411764
-10.869,1.95,19.247,"chr b",151000000,0.4117647058823529
-11.087,1.727,18.736,"chr b",151100000,0.5
-11.511,0.788,18.143,"chr b",151200000,0.4117647058823529
-11.669,0.456,18.232,"chr b",151300000,0.5588235294117647
-11.4,-0.468,18.882,"chr b",151400000,0.47058823529411764
-10.925,-0.869,18.488,"chr b",151500000,0.47058823529411764
-10.349,-0.697,17.462,"chr b",151600000,0.5588235294117647
-10.413,-0.86,17.919,"chr b",151700000,0.5882352941176471
-9.862,-0.108,17.646,"chr b",151800000,0.5294117647058824
-9.203,-0.326,16.806,"chr b",151900000,0.5294117647058824
-9.254,0.521,16.397,"chr b",152000000,0.4117647058823529
-8.241,0.469,16.192,"chr b",152100000,0.38235294117647056
-8.769,1.291,15.627,"chr b",152200000,0.29411764705882354
-8.995,0.378,15.052,"chr b",152300000,0.2647058823529412
-10.012,-0.487,15.117,"chr b",152400000,0.38235294117647056
-9.667,-0.961,16.08,"chr b",152500000,0.38235294117647056
-10.222,-1.904,16.3,"chr b",152600000,0.35294117647058826
-10.431,-1.529,16.05,"chr b",152700000,0.35294117647058826
-11.138,-2.107,15.451,"chr b",152800000,0.35294117647058826
-11.461,-1.404,14.779,"chr b",152900000,0.35294117647058826
-11.384,-0.511,15.407,"chr b",153000000,0.35294117647058826
-11.921,-0.224,16.464,"chr b",153100000,0.35294117647058826
-11.402,-0.395,16.313,"chr b",153200000,0.4411764705882353
-11.662,-1.551,16.805,"chr b",153300000,0.5
-12.761,-1.59,16.034,"chr b",153400000,0.47058823529411764
-13.075,-1.888,16.775,"chr b",153500000,0.3235294117647059
-12.922,-2.61,17.598,"chr b",153600000,0.38235294117647056
-12.974,-3.635,17.304,"chr b",153700000,0.35294117647058826
-12.235,-3.576,17.169,"chr b",153800000,0.38235294117647056
-11.826,-3.546,16.304,"chr b",153900000,0.38235294117647056
-11.157,-4.413,15.956,"chr b",154000000,0.4117647058823529
-10.463,-4.95,16.367,"chr b",154100000,0.38235294117647056
-9.383,-5.476,15.911,"chr b",154200000,0.3235294117647059
-9.571,-4.977,14.891,"chr b",154300000,0.3235294117647059
-10.081,-5.456,15.069,"chr b",154400000,0.38235294117647056
-10.373,-6.355,15.505,"chr b",154500000,0.47058823529411764
-10.171,-6.31,14.669,"chr b",154600000,0.4117647058823529
-9.829,-5.637,13.998,"chr b",154700000,0.4411764705882353
-9.846,-5.791,13.556,"chr b",154800000,0.4117647058823529
-9.354,-6.373,12.614,"chr b",154900000,0.35294117647058826
-8.147,-6.185,12.627,"chr b",155000000,0.5
-7.568,-5.889,13.705,"chr b",155100000,0.4117647058823529
-8.233,-5.171,13.554,"chr b",155200000,0.38235294117647056
-8.409,-5.015,12.94,"chr b",155300000,0.4117647058823529
-7.873,-4.778,12.94,"chr b",155400000,0.35294117647058826
-7.554,-4.752,11.955,"chr b",155500000,0.2647058823529412
-8.129,-5.572,11.502,"chr b",155600000,0.3235294117647059
-7.112,-5.887,11.711,"chr b",155700000,0.3235294117647059
-6.67,-6.859,12.175,"chr b",155800000,0.38235294117647056
